name,spacegroup,ntypes,natoms,delta_e,band_gap,stability,structure_id
PrIrO3,62,3,20,-2.180659986,0.873,0.103574707,2069536
RbBaF3,221,3,5,-3.453294739,4.732,0.17028968,7825840
ZrHgO3,167,3,10,-2.275912698,1.917,0.08800332,8726122
ZrHgO3,167,3,10,-2.275858776,1.717,0.088057242,2604286
ZrHgO3,62,3,20,-2.259371686,1.277,0.104544332,2067430
Ca2TeSeO6,12,4,10,-1.77198481,2.833,0.420695826,8275863
HoTaSn2O6,14,4,20,-2.580032906,2.16,0.171218373,8435505
HoTaSn2O6,225,4,10,-2.482044435,1.994,0.269206844,8232449
KRb2SrF6,225,4,10,-2.877769196,6.636,0.115753366,5449201
PrNbSn2O6,148,4,10,-2.414237281,1.978,0.197096299,8230506
PrNbSn2O6,14,4,20,-2.391188586,1.651,0.220144993,8534552
Y2CoPbO6,14,4,20,-2.456895307,1.484,0.085207778,8997525
CeIrO3,167,3,10,-2.121619254,1.189,0.125694233,2600645
CeIrO3,62,3,20,-2.152032906,0.99,0.095280581,2068175
CeIrO3,74,3,10,-2.10738185,0.83,0.139931637,8203968
CeIrO3,74,3,10,-2.107686709,0.82,0.139626778,8257118
CeIrO3,14,3,20,-2.147393123,0.816,0.099920364,9002804
Cs2KCaF6,225,4,10,-2.97985794,7.754,0.036146575,5451696
Cs2RbCaF6,225,4,10,-2.947548394,7.321,0.060295313,5451721
Eu2NiWO6,14,4,20,-2.867274225,3.225,0,8995470
Eu2NiWO6,139,4,10,-2.827308691,2.881,0.039965534,8302216
Eu2NiWO6,225,4,10,-2.829112153,2.879,0.038162071,8217637
Eu2NiWO6,225,4,10,-2.827505713,2.856,0.039768512,7839416
MgGeO3,62,3,20,-2.285286387,3.324,0.118629453,8208597
MgGeO3,167,3,10,-2.244581246,3.069,0.159334594,8275337
MgGeO3,221,3,5,-1.882176282,1.576,0.521739558,749033
NbV2InO6,14,4,20,-2.320467854,0.796,0.169933109,8997648
VCdO3,167,3,10,-1.764859398,1.787,0.268627918,2614422
VCdO3,62,3,20,-1.982185321,0.659,0.051301994,1928693
VCdO3,62,3,20,-1.982188919,0.659,0.051298397,2005440
YTaSn2O6,225,4,10,-2.456224875,1.825,0.275774024,8229127
Eu2CuWO6,139,4,10,-2.684306901,0.578,0.058517868,8302192
Eu2CuWO6,2,4,10,-2.730743752,0.577,0.012081017,8245782
KRb2NaF6,225,4,10,-2.209685476,7.839,0.220421466,5448726
Cs2RbLiF6,225,4,10,-2.275963432,8.462,0.184797052,5451821
HfGeO3,38,3,5,-2.67127743,2.741,0.208731469,8252828
HfGeO3,62,3,20,-2.659857921,2.728,0.220150978,2068446
HfGeO3,167,3,10,-2.605115097,2.233,0.274893802,2603655
HfGeO3,221,3,5,-2.422414302,1.638,0.457594597,977019
HfGeO3,99,3,5,-2.589767402,1.584,0.290241497,2061877
LuBO3,221,3,5,-2.525354905,3.125,0.890938765,995625
Nd2MoAsO6,2,4,10,-2.438609569,0.517,0.384736559,8304239
PaGaO3,221,3,5,-2.426073479,3.027,0.207565436,968239
PaGaO3,167,3,10,-2.432701468,2.905,0.200937447,2603412
PaGaO3,62,3,20,-2.434808717,2.72,0.198830198,2058616
SrWO3,167,3,10,-2.412926506,1.361,0.349035648,2615223
SrWO3,14,3,20,-2.408071823,1.185,0.353890331,8206576
TaGaO3,167,3,10,-2.39347383,1.064,0.164397008,2603356
TaGaO3,221,3,5,-2.395635263,1.007,0.162235575,974352
TaGaO3,99,3,5,-2.395769043,0.989,0.162101795,1951801
TaGaO3,62,3,20,-2.389839373,0.843,0.168031465,2004992
TmCr2SbO6,14,4,20,-2.418929752,1.534,0.211976267,8535594
TmCr2SbO6,2,4,10,-2.398860879,0.785,0.23204514,8709541
UAgO3,167,3,10,-2.513499018,2.636,0.003058648,2520184
UAgO3,62,3,20,-2.495808527,2.318,0.020749138,2065271
UAgO3,221,3,5,-2.412571144,1.402,0.103986522,994495
UAgO3,99,3,5,-2.419372218,1.396,0.097185448,1953027
UAgO3,99,3,5,-1.95433142,1.053,0.562226246,1952952
ZnCrO3,62,3,20,-1.696591452,0.552,0.2612275,8432764
Eu2CoWO6,14,4,20,-2.871561468,1.738,0,8521624
Eu2CoWO6,12,4,10,-2.86070568,1.539,0.010855788,8205889
Eu2CoWO6,87,4,10,-2.852576847,1.35,0.018984621,8220344
Mg2FeMoO6,14,4,20,-2.327481429,0.704,0.114069097,8534566
Sr2MoCO6,225,4,10,-1.750693434,0.818,0.860029976,8228622
AcIrO3,167,3,10,-2.176132833,0.905,0.103474934,2519162
AcIrO3,62,3,20,-2.193813584,0.754,0.085794183,2005711
CsBaF3,221,3,5,-3.512492391,5.333,0.101350014,5181148
Dy2CoPtO6,139,4,10,-2.015044523,1.102,0.468661105,8256958
Eu2LuBrO6,225,4,10,-2.366897071,2.614,0.033623218,8306205
Eu2SbAsO6,12,4,10,-2.410305022,1.316,0.131362416,8312478
Eu2SbAsO6,225,4,10,-2.331950967,0.775,0.209716471,8307915
Eu2ZnSO6,225,4,10,-2.340266906,1.347,0.308563234,8271766
HfHgO3,62,3,20,-2.228038107,1.593,0.264264535,2009513
HfHgO3,167,3,10,-2.417928923,1.478,0.07437372,2603939
HfHgO3,62,3,20,-2.401356428,1.171,0.090946215,2065515
HfHgO3,167,3,10,-1.861643399,0.878,0.630659244,2604061
LaIrO3,161,3,10,-2.217858918,1.223,0.132445938,8374416
LaIrO3,167,3,10,-2.221909889,1.218,0.128394967,2605900
LaIrO3,14,3,20,-2.250674752,0.931,0.099630103,9002665
LaIrO3,62,3,20,-2.25513788,0.809,0.095166976,2068064
LaIrO3,74,3,10,-2.210252856,0.807,0.140052,8256202
LaIrO3,74,3,10,-2.208198897,0.805,0.142105959,8204050
Mg2CoTeO6,14,4,20,-1.993857697,2.091,0.054947089,8538701
Y2CoPtO6,14,4,20,-2.42250548,1.947,0.040317489,8539059
Cs2KSrF6,14,4,20,-2.980531305,7.313,0.060207342,6832835
Sm2SbIrO6,107,4,10,-2.000697886,0.568,0.6218343,8287379
Eu2TmBrO6,225,4,10,-2.345436007,2.635,0.053907105,8306176
LuBiO3,2,3,20,-2.681131755,3.068,0.036699191,8531461
LuBiO3,62,3,20,-2.686309194,2.947,0.031521753,2069891
LuBiO3,167,3,10,-2.575893286,1.925,0.141937661,2599562
LuBiO3,99,3,5,-2.51823621,1.012,0.199594737,2062510
NaWO3,167,3,10,-1.900299673,0.755,0.480206512,2614600
Nd2BiRhO6,12,4,10,-2.294607033,0.899,0.147072978,8312493
NpAgO3,62,3,20,-2.245612334,1.698,0.107572317,2067604
Sm2NiPbO6,14,4,20,-2.426645004,2.085,0.046648026,8996379
TmBO3,74,3,10,-2.562966494,3.811,0.852457127,8303879
TmBO3,74,3,10,-2.56303364,3.793,0.852389981,8303452
TmBO3,140,3,10,-2.562044936,3.558,0.853378685,8436318
TmBO3,166,3,5,-2.537773548,3.153,0.877650073,8268545
TmBO3,221,3,5,-2.53749441,3.153,0.877929211,995413
VCrO3,99,3,5,-2.26935133,1.258,0.292718932,8224681
VCrO3,38,3,5,-2.099550072,0.916,0.46252019,8268385
VCrO3,167,3,10,-2.279288047,0.696,0.282782215,8436305
VCrO3,62,3,20,-2.407251344,0.676,0.154818918,8531591
ZrSnO3,62,3,20,-2.626537046,2.371,0.168121591,2004202
ZrSnO3,167,3,10,-2.608337008,2.159,0.186321629,2611945
ZrSnO3,221,3,5,-2.534006745,1.912,0.260651892,964361
ZrSnO3,99,3,5,-2.627310047,1.659,0.16734859,1951787
ZrSnO3,62,3,20,-2.366595209,0.822,0.428063428,2001312
Cs2RbNaF6,225,4,10,-2.241518962,7.849,0.184065409,5451761
Eu2BiAsO6,12,4,10,-2.378382289,2.085,0.139330022,8311745
Eu2ErBrO6,225,4,10,-2.327152965,2.594,0.06523421,8306150
Eu2ZnSeO6,225,4,10,-2.227704929,0.64,0.05341891,8242847
EuTeO3,76,3,20,-2.305808786,3.576,0.062197832,5227904
EuTeO3,62,3,20,-2.343033807,3.278,0.024972812,2005869
EuTeO3,99,3,5,-2.12097602,1.754,0.247030598,1951214
EuTeO3,45,3,10,-2.186092356,1.733,0.181914262,8290551
EuTeO3,127,3,10,-2.119853688,0.539,0.24815293,8245323
Na2MoSeO6,14,4,20,-1.695685105,0.515,0.242633769,8992312
Y2MnSO6,14,4,20,-2.45999837,1.28,0.385522958,8534791
Yb2CdWO6,12,4,10,-2.763188508,2.823,0.050046959,7734824
AcAsO3,62,3,20,-2.622379071,2.97,0.01203746,2000818
CaPtO3,62,3,20,-1.796701167,0.876,0.053128021,2012924
CaPtO3,167,3,10,-1.738533806,0.855,0.111295382,2599951
CaPtO3,167,3,10,-1.46299982,0.544,0.386829368,2610958
CaPtO3,74,3,10,-1.743982128,0.54,0.10584706,8256144
ErBO3,74,3,10,-2.549305885,3.727,0.856528548,8279117
ErBO3,74,3,10,-2.549065311,3.649,0.856769122,8303667
ErBO3,140,3,10,-2.548868161,3.604,0.856966272,8290800
ErBO3,221,3,5,-2.530465734,3.096,0.875368699,993954
ErBO3,166,3,5,-2.530793144,3.095,0.875041289,8268769
ErBO3,194,3,10,-3.270577268,2.82,0.135257165,7901042
Eu2FeWO6,14,4,20,-2.932720957,1.51,0,8434991
Eu2FeWO6,2,4,10,-2.923275148,1.145,0.009445808,8245855
Eu2HoBrO6,225,4,10,-2.313547516,2.56,0.074697804,8306121
LaAsO3,99,3,5,-2.300822705,0.531,0.400214448,2061981
PaInO3,167,3,10,-2.476010816,2.745,0.064555932,2604688
PaInO3,62,3,20,-2.475478059,2.566,0.065088689,2065303
PaInO3,221,3,5,-2.481550652,2.563,0.059016096,997423
PuHgO3,167,3,10,-2.166003971,1.442,0.060162189,2604213
PuHgO3,62,3,20,-2.142883106,0.984,0.083283054,2068325
SrPbO3,167,3,10,-1.761877742,1.199,0.232744569,2609004
SrPbO3,14,3,20,-1.929698745,1.187,0.064923566,8430532
SrPbO3,62,3,20,-1.990106085,1.044,0.004516225,1926997
SrPbO3,62,3,20,-1.994622311,1.042,0,2065875
SrPbO3,167,3,10,-1.965710596,0.895,0.028911715,2612757
SrPbO3,74,3,10,-1.969266172,0.751,0.025356139,8203928
SrPbO3,74,3,10,-1.974949201,0.751,0.01967311,8215612
SrPbO3,140,3,10,-1.945784958,0.623,0.048837353,8877663
TlCrO3,167,3,10,-1.648808963,0.663,0.062750634,2613312
TlCrO3,62,3,20,-1.402273269,0.634,0.309286329,2066811
TlCrO3,62,3,20,-1.669864932,0.544,0.041694666,4780757
TlCrO3,62,3,20,-1.67183545,0.543,0.039724148,2003230
TlCrO3,62,3,20,-1.669990565,0.543,0.041569033,9694530
TlCrO3,62,3,20,-1.670002085,0.542,0.041557513,4780751
TmV2SbO6,15,4,20,-2.466334894,1.253,0.232460155,9011948
TmV2SbO6,14,4,20,-2.485423644,1.146,0.213371406,8997627
UCuO3,62,3,20,-2.596687776,1.799,0.055063039,2058689
UCuO3,167,3,10,-2.609102673,1.769,0.042648142,2602224
UCuO3,221,3,5,-2.28624204,1.051,0.365508775,972170
UCuO3,99,3,5,-2.503350196,0.88,0.148400619,1952535
VZnO3,62,3,20,-2.084061158,0.779,0.077898215,8432630
Ba2GaBrO6,139,4,10,-1.713675636,0.624,0.21843476,8277310
Eu2DyBrO6,225,4,10,-2.298625692,2.643,0.085311889,8306078
Na2PbWO6,225,4,10,-1.886480785,1.652,0.147101068,5463379
Na2PbWO6,14,4,20,-1.938354042,1.628,0.09522781,8991346
Sm2CoPbO6,14,4,20,-2.433425416,1.515,0.068813664,8997951
Y2NiPdO6,14,4,20,-2.373038652,1.711,0.021206354,8534797
AlCrO3,167,3,10,-2.661619095,2.304,0.213846796,8436424
AlCrO3,62,3,20,-2.695233358,1.423,0.180232533,8433211
Ca2SnSO6,14,4,20,-2.03648653,1.208,0.49446297,8993368
HoBO3,62,3,20,-2.836404428,3.992,0.562276967,8532024
HoBO3,74,3,10,-2.542064591,3.448,0.856616804,8303747
HoBO3,140,3,10,-2.541541591,3.431,0.857139804,8313915
HoBO3,166,3,5,-2.527788134,3.049,0.870893261,8268829
HoBO3,221,3,5,-2.527590702,3.049,0.871090693,952494
InPbCl3,221,3,5,-1.156827847,1.726,0.092000445,8222761
MgSnO3,167,3,10,-2.265374803,2.386,0.097626459,8436412
MgSnO3,62,3,20,-2.293301155,2.377,0.069700107,8432801
MgSnO3,221,3,5,-1.725223049,1.143,0.637778213,747246
NpNiO3,62,3,20,-2.621539496,2.162,0.102320819,2069770
NpNiO3,167,3,10,-2.491505807,1.183,0.232354508,2608574
NpNiO3,99,3,5,-2.301889008,0.766,0.421971307,2062629
Ti2MnNiO6,14,4,20,-2.498405145,0.68,0.153994303,8435322
TmBiO3,62,3,20,-2.501722123,1.586,0.201214042,5228583
TmBiO3,11,3,10,-2.29309698,0.83,0.409839185,8725644
Y2MnSeO6,14,4,20,-2.531060038,1.824,0.147543836,8208971
YbGeO3,167,3,10,-2.514970059,2.86,0.218176503,2603691
YbGeO3,62,3,20,-2.688174732,2.697,0.04497183,2009522
YbGeO3,167,3,10,-2.670616164,2.545,0.062530398,2615044
YbGeO3,140,3,10,-2.664187732,2.45,0.06895883,9115603
YbGeO3,45,3,10,-2.664256435,2.448,0.068890127,9141398
YbGeO3,62,3,20,-2.545346086,2.1,0.187800476,2006111
YbGeO3,99,3,5,-2.607267215,1.548,0.125879347,1951863
YbGeO3,221,3,5,-2.609473501,1.54,0.123673061,997037
YSbO3,62,3,20,-2.433362847,0.535,0.287057563,8532894
Eu2GdBrO6,225,4,10,-2.264991623,2.514,0.090124959,8283789
Eu2GdBrO6,87,4,10,-2.355116582,2.376,0,8313102
Eu2HgMoO6,225,4,10,-2.269140786,1.764,0.333335118,8271763
LaCd2SbO6,14,4,20,-2.074778369,1.992,0.02289029,8534037
Mn2NbFeO6,14,4,20,-2.243578629,1.311,0.046796348,8996116
Nd2SbIrO6,2,4,10,-2.331942449,1.062,0.251420614,8257727
Tb2NiPdO6,14,4,20,-2.260262771,1.527,0.011314139,8995608
Y2TiSeO6,14,4,20,-2.794965905,0.888,0.278054928,8994884
Yb2ZnWO6,12,4,10,-2.852234476,3.032,0.006714122,7759630
Ba2InBrO6,225,4,10,-1.681110665,0.618,0.151431277,8216497
DyBO3,74,3,10,-2.535169184,3.527,0.858273286,8303602
DyBO3,74,3,10,-2.535451996,3.479,0.857990474,8303262
DyBO3,166,3,5,-2.525435905,3.009,0.868006565,8268718
DyBO3,221,3,5,-2.525633221,3.002,0.867809249,995375
ErBiO3,62,3,20,-2.64661183,2.939,0.038723888,8532103
ErBiO3,2,3,20,-2.647115043,2.936,0.038220675,8531454
ErBiO3,11,3,10,-2.26225119,0.687,0.423084529,8725294
HfSnO3,62,3,20,-2.783121667,2.398,0.139923595,2004994
HfSnO3,167,3,10,-2.753505097,2.305,0.169540165,2611670
HfSnO3,221,3,5,-2.705275972,1.946,0.21776929,976393
HfSnO3,99,3,5,-2.771259452,1.597,0.15178581,1951794
HfSnO3,62,3,20,-2.457522057,0.974,0.465523205,2001783
Nd2NiPbO6,14,4,20,-2.400848698,1.961,0.043968111,8996324
Sr2CrBrO6,225,4,10,-1.868168243,1.384,0.29437655,8260072
ThSnO3,221,3,5,-2.510392408,0.645,0.646586953,995600
TmGeO3,2,3,20,-2.711385924,1.957,0.184583244,8522666
Y2CoPdO6,14,4,20,-2.390000423,1.342,0.034688351,8538096
YBO3,140,3,10,-2.496294627,3.239,0.87220106,8313930
YBO3,166,3,5,-2.487250429,3.009,0.881245258,8268624
YBO3,221,3,5,-2.487225829,2.953,0.881269858,950115
Na2TeSeO6,14,4,20,-1.323490981,1.033,0.205299978,8991377
NaTaB2O6,14,4,20,-2.778505257,4.045,0.031570417,8535187
ScMn2SbO6,14,4,20,-2.409495042,2.576,0,8995834
Tm2NiTeO6,14,4,20,-2.484723936,1.969,0.163563983,8992093
BaCdSn2O6,123,4,10,-1.899522468,1.024,0.173930356,8240485
BaWO3,167,3,10,-2.418584734,1.695,0.307990142,2614551
Eu2MnSO6,225,4,10,-2.469322446,2.145,0.244412691,8306035
HoBiO3,2,3,20,-2.634520169,2.904,0.039561534,8531506
HoBiO3,62,3,20,-2.4923242,1.644,0.181757503,5269521
Li2SnSO6,34,4,20,-1.694553636,2.999,0.427757302,8429185
Mg2FeSbO6,14,4,20,-2.197958241,2.045,0.043585604,8435370
Na2PtWO6,14,4,20,-1.81879627,0.934,0.101296814,8992385
Nd2BiIrO6,12,4,10,-2.228033602,0.894,0.202969135,8311785
Pr2NiPbO6,2,4,10,-2.348916827,1.616,0.078945982,9138355
Sm2CoPtO6,14,4,20,-2.400650119,1.947,0.007937459,8998004
TbBO3,74,3,10,-2.395671341,3.446,0.85902261,8279207
TbBO3,74,3,10,-2.395518031,3.295,0.85917592,8303822
TbBO3,140,3,10,-2.395650528,3.166,0.859043423,8290852
TbBO3,221,3,5,-2.389649828,2.961,0.865044123,956026
TbBO3,166,3,5,-2.389844126,2.96,0.864849825,8268494
TlVO3,57,3,20,-1.968497172,2.668,0.001318967,5227242
TlVO3,57,3,20,-1.956511234,2.507,0.013304905,5227338
Yb2CoTeO6,14,4,20,-2.390102323,2.278,0,8537619
Ba2MoCO6,225,4,10,-1.72023171,1.627,0.856352639,8229089
Ba2MoCO6,139,4,10,-1.720100739,1.476,0.85648361,8221696
Ca2NiSO6,14,4,20,-2.073370106,2.59,0.337233447,8535203
Ca2NiSO6,225,4,10,-2.032734309,1.756,0.377869244,8271732
Nd2CoPbO6,14,4,20,-2.409582971,1.425,0.060238124,9001195
TbMn2AsO6,225,4,10,-1.8856084,0.768,0.461747985,8228657
AlVO3,62,3,20,-2.862742374,1.896,0.08502814,2003647
AlVO3,62,3,20,-2.798986497,1.47,0.148784017,2012671
AlVO3,167,3,10,-2.726126776,1.436,0.221643738,2614436
AlVO3,167,3,10,-2.745804195,1.392,0.201966319,2598893
AlVO3,99,3,5,-2.617507389,1.207,0.330263125,1952437
AlVO3,74,3,10,-2.734553806,1.084,0.213216708,8226783
DyBiO3,2,3,20,-2.621811587,3.012,0.040218703,8531482
DyBiO3,62,3,20,-2.488698363,1.622,0.173331927,5228566
DyBiO3,11,3,10,-2.21677982,0.686,0.44525047,8725645
Eu2GeTeO6,166,4,10,-2.346216896,1.282,0.189606158,8307177
Eu2GeTeO6,139,4,10,-2.346937629,1.162,0.188885425,8239687
GdBO3,74,3,10,-2.515849752,3.192,0.861203068,8706745
GdBO3,140,3,10,-2.515920368,3.141,0.861132452,8290831
GdBO3,74,3,10,-2.515699447,3.138,0.861353373,8279167
GdBO3,221,3,5,-2.512726709,2.803,0.864326111,978983
GdBO3,166,3,5,-2.513044693,2.787,0.864008127,8268469
Mn2NbInO6,14,4,20,-2.268487866,2.191,0.059938287,8997533
MnCdO3,167,3,10,-1.286092867,0.968,0.328926898,2607053
Nd2BiAsO6,12,4,10,-2.324994681,0.654,0.318193622,8311782
PuSnO3,99,3,5,-2.420005076,1.332,0.290863955,2062456
PuSnO3,167,3,10,-2.456091722,1.179,0.254777309,2611665
PuSnO3,221,3,5,-2.281377844,0.942,0.429491187,977096
PuSnO3,62,3,20,-2.505215441,0.586,0.205653589,2068479
ScCoO3,62,3,20,-2.469581785,1.613,0.062069212,9698595
ScCoO3,167,3,10,-2.359668505,1.378,0.171982492,8231229
ScCoO3,74,3,10,-2.362955655,1.099,0.168695342,8306508
ScCoO3,221,3,5,-1.939842625,0.849,0.591808372,2010498
ScCoO3,123,3,5,-1.941062331,0.753,0.590588666,8224346
ScCoO3,140,3,10,-1.92242733,0.64,0.609223667,8315254
ScMn2BiO6,225,4,10,-1.709839423,0.627,0.624375195,8712734
Tm2CoTeO6,14,4,20,-2.492064152,1.426,0.158274445,8315250
Tm2CoTeO6,2,4,10,-2.421767375,1.322,0.228571222,8246885
YBiO3,62,3,20,-2.470531823,1.964,0.17057912,5237069
YBiO3,11,3,10,-2.193487341,0.753,0.447623603,8725305
ZrNiO3,62,3,20,-2.613197409,3.215,0.063197268,8531989
Ba2PbWO6,148,4,10,-2.558055818,2.045,0.043810668,8230537
EuSbO3,12,3,10,-2.455085175,1.402,0.068970432,8312484
NdEu2BrO6,12,4,10,-2.315871281,2.24,0.023300428,8311974
Sm2MnSO6,14,4,20,-2.439951633,1.449,0.410032791,8535323
Sr2AlBrO6,225,4,10,-2.049862438,1.957,0.191853671,8260069
AlTlO3,167,3,10,-2.018925345,1.11,0.08223439,2613464
AlTlO3,62,3,20,-2.028060834,1.01,0.0730989,2012985
AlTlO3,74,3,10,-2.016812997,0.891,0.084346737,8215587
AlTlO3,167,3,10,-1.802653026,0.843,0.298506709,2598652
AlTlO3,74,3,10,-2.017555072,0.78,0.083604662,8215242
AlTlO3,62,3,20,-1.911245637,0.638,0.189914098,2004059
Ca2CoSO6,14,4,20,-2.090542868,2.242,0.322696278,8997136
Ca2TeWO6,12,4,10,-1.895662153,1.171,0.749257438,8874678
PrEu2BrO6,12,4,10,-2.296879258,2.329,0.033497632,8312394
Sr2GeSeO6,87,4,10,-2.084245014,1.212,0.281790181,8289777
Sr2OsWO6,225,4,10,-2.353293214,0.575,0.232514973,8259736
SrPtO3,20,3,20,-1.7313499,1.248,0.046507207,8350136
SrPtO3,167,3,10,-1.449685473,0.793,0.328171634,2609901
SrPtO3,62,3,20,-1.7075307,0.616,0.070326407,2005450
TbBiO3,62,3,20,-2.477706715,2.976,0.039440812,8532041
TiCdO3,62,3,20,-2.313044479,2.417,0.168184505,2004656
TiCdO3,62,3,20,-2.435282146,2.225,0.045946837,2001266
TiCdO3,26,3,20,-2.426892489,2.224,0.054336494,1893139
TiCdO3,62,3,20,-2.429666032,2.2,0.051562952,106525
TiCdO3,204,3,20,-2.414880142,2.196,0.066348841,8207801
TiCdO3,167,3,10,-2.122369569,2.108,0.358859414,2613672
TiCdO3,167,3,10,-2.423480065,2.097,0.057748918,2601151
TiCdO3,140,3,10,-2.395601888,1.896,0.085627095,8232201
ZrSiO3,221,3,5,-1.995415299,1.469,1.136857262,996035
ZrTcO3,221,3,5,-1.736349905,0.841,0.954065675,959262
Ca2SiSeO6,225,4,10,-2.312248254,2.55,0.407035282,8227831
LaZn2SbO6,4,4,20,-2.151448539,2.279,0.109233456,8534086
Pr2NiPtO6,2,4,10,-2.316408125,1.841,0.004244243,9137241
Sm2NiPdO6,14,4,20,-2.347941981,1.702,0,8995620
SmV2BiO6,225,4,10,-1.50150558,1.198,1.146664102,8259388
Zr2CoNiO6,14,4,20,-2.607568458,2.256,0.071461812,8540015
BaPbO3,167,3,10,-1.661061454,1.237,0.286347252,2608693
BaPbO3,62,3,20,-1.947408705,0.618,0,2012689
Ca2MoPtO6,25,4,20,-2.109986716,0.942,0.349013399,8988678
Ca2ReAuO6,87,4,10,-2.052429869,1.058,0.191186237,8312585
Ca2ReAuO6,14,4,20,-2.161351162,0.74,0.082264944,8996115
Eu2BiSbO6,12,4,10,-2.473151766,2.439,0.010246977,8231681
Eu2NiMoO6,225,4,10,-2.703704826,1.996,0.033821153,8217678
Eu2NiMoO6,225,4,10,-2.701938819,1.99,0.03558716,7840818
GdBiO3,2,3,20,-2.596321497,2.877,0.037006094,8531498
GdBiO3,62,3,20,-2.478959017,1.667,0.154368575,5269407
NbTlO3,161,3,10,-2.229584826,1.186,0.070862485,8468756
NbTlO3,26,3,20,-2.228179959,0.889,0.072267352,8533832
NbTlO3,38,3,5,-2.222680793,0.862,0.077766519,8212919
Nd2CoPtO6,14,4,20,-2.371700934,1.824,0,2015988
Sm2MnSeO6,14,4,20,-2.512545972,1.813,0.146311485,8233367
Sr2SnSO6,14,4,20,-1.999332391,0.595,0.512341325,8994723
YbSnO3,62,3,20,-2.685742655,2.745,0,2013108
YbSnO3,167,3,10,-2.634536173,2.72,0.051206482,8723492
YbSnO3,167,3,10,-2.634151446,2.607,0.051591209,2614875
YbSnO3,221,3,5,-2.452555207,2.257,0.233187449,996092
YbSnO3,99,3,5,-2.497801957,1.919,0.187940699,1951434
YbSnO3,167,3,10,-2.354019282,1.601,0.331723374,2611615
YbSnO3,62,3,20,-2.423876867,0.788,0.261865789,2013109
Eu2SnTeO6,139,4,10,-2.283861664,1.036,0.25076303,8239165
Eu2SnTeO6,166,4,10,-2.285145153,1.022,0.249479541,8307180
Gd2FeIrO6,14,4,20,-2.536935249,0.721,0.044351396,8437152
LaEu2BrO6,12,4,10,-2.335394556,2.284,0.12006941,8872248
NdTbB2O6,148,4,10,-3.241035009,5.057,0.041632361,8274319
Sm2GaRhO6,87,4,10,-2.538734234,1.564,0.110257672,8289870
Sm2GaRhO6,225,4,10,-2.378751756,0.994,0.27024015,8282132
TaMn2FeO6,14,4,20,-2.361719415,1.543,0.023387243,8435397
TiTl2ZnO6,14,4,20,-1.689632053,0.847,0.08667954,8535413
Tm2FeTeO6,14,4,20,-2.558940512,2.099,0.158577297,8992089
Dy2CoTeO6,14,4,20,-2.473496836,1.482,0.145112362,8521593
Dy2CoTeO6,12,4,10,-2.402630916,1.384,0.215978282,8282819
Eu2CdWO6,14,4,20,-2.835229315,3.2,0,8435415
Eu2CdWO6,12,4,10,-2.806820896,3.187,0.028408419,8289082
Eu2CdWO6,139,4,10,-2.665306975,2.998,0.16992234,8302185
Eu2CdWO6,225,4,10,-2.667024633,2.995,0.168204682,8215896
HfNiO3,62,3,20,-2.718254149,3.374,0.086527153,8531992
LiNd2ClO6,87,4,10,-2.000633168,2.225,0.34122514,8312526
LiNd2ClO6,225,4,10,-1.952649604,2.187,0.389208704,8306345
LuMn2SbO6,14,4,20,-2.449747197,2.069,0,8996804
LuMn2SbO6,225,4,10,-2.042759016,0.628,0.406988182,8282465
MgSiO3,62,3,20,-2.867396601,5.976,0.209737362,774915
MgSiO3,62,3,20,-2.868675481,5.946,0.208458482,2069568
MgSiO3,167,3,10,-2.828935833,5.894,0.248198129,2606170
MgSiO3,74,3,10,-2.823062787,5.534,0.254071175,8706475
MgSiO3,74,3,10,-2.822977522,5.418,0.25415644,8226666
MgSiO3,140,3,10,-2.748345206,4.862,0.328788756,8474448
MgSiO3,127,3,10,-2.747043416,4.786,0.330090546,8231172
MgSiO3,221,3,5,-2.603528354,2.848,0.473605608,9627556
MgSiO3,221,3,5,-2.606900334,2.722,0.470233628,748706
MgSiO3,99,3,5,-2.729633236,2.561,0.347500726,2061393
MgSiO3,99,3,5,-2.727539446,2.444,0.349594516,9617241
Na2PdWO6,14,4,20,-1.762783001,0.538,0.115306293,8992368
NdV2BiO6,225,4,10,-1.452419296,0.966,1.187410237,8259340
Pr2CoPtO6,12,4,10,-2.328940353,1.937,0.009408983,7751376
Pr2CoPtO6,14,4,20,-2.270496416,0.687,0.067852921,2015980
PuAgO3,62,3,20,-2.016278142,0.997,0.151691013,2068279
PuAgO3,167,3,10,-1.994373071,0.604,0.173596083,2520060
Sm2CoPdO6,14,4,20,-2.367304184,1.335,0.00602038,8538886
SmBO3,140,3,10,-2.473110412,2.842,0.868726847,8877762
SmBO3,74,3,10,-2.473484199,2.794,0.86835306,8279204
SmBO3,166,3,5,-2.473768785,2.677,0.868068474,8268488
SmBO3,221,3,5,-2.473735309,2.677,0.86810195,993809
SmBO3,74,3,10,-2.473449117,2.61,0.868388142,8279800
Sr2ScClO6,2,4,10,-2.058401823,2.053,0.342862154,9136328
Sr2ScClO6,146,4,10,-2.057664422,2.052,0.343599555,9239888
ThNiO3,62,3,20,-2.942327012,3.389,0.096426352,2068149
ThNiO3,167,3,10,-2.863004777,3.211,0.175748587,2613142
ThNiO3,99,3,5,-2.670491998,1.206,0.368261366,2061442
Y2CoTeO6,14,4,20,-2.450803254,1.469,0.144312415,8538703
ZrCoO3,167,3,10,-2.560897867,2.19,0.120767995,8284013
