name,spacegroup,ntypes,natoms,delta_e,band_gap,stability,structure_id
NaIn2BiCl6,225,4,10,-1.280603204,3.497,0.067033562,6357681
Sr2UMnO6,14,4,20,-3.043413909,2.217,0.005417898,1928347
Sr2UMnO6,2,4,10,-3.048048817,1.666,0.00078299,9239445
Ca2DyNbO6,14,4,20,-3.332912915,3.459,0.0,8997178
LiSm2TaO6,14,4,20,-3.357132028,4.194,0.022080968,8996637
LiTl2RhCl6,225,4,10,-1.207780733,1.409,0.035314305,5459378
MgVIn2Cl6,225,4,10,-1.395784031,0.79,0.050425162,5456788
NdLuO3,62,3,20,-3.769176839,5.041,0.021854199,2069253
NdLuO3,167,3,10,-3.69451217,4.165,0.096518868,2607761
NdLuO3,74,3,10,-3.721578647,3.821,0.069452391,8303405
ScTl2CuCl6,225,4,10,-1.531938244,1.959,0.028570475,5440656
SmErO3,62,3,20,-3.74064801,4.752,0.058189313,8437610
Ba2UZnO6,225,4,10,-2.882687733,3.104,0.0,180962
Ca2TbNbO6,14,4,20,-3.256264301,3.459,0.0,8997466
Ca2TbNbO6,87,4,10,-3.169661765,3.249,0.086602537,8874790
NaNd2NbO6,14,4,20,-3.171423915,3.633,0.020965738,8437049
ScHg2PbBr6,225,4,10,-1.0333368,2.79,0.038917559,5439996
Sr2TmCrO6,14,4,20,-2.874802439,0.616,0.081667651,8534658
Ba2NpCrO6,225,4,10,-2.931040479,1.53,0.055723204,9175361
Ca2GdNbO6,14,4,20,-3.310129491,3.456,0.002168086,8997175
Ca2GdNbO6,87,4,10,-3.219568744,3.24,0.092728833,8874737
MgAgCl3,62,3,20,-1.466699252,2.937,0.05371852,8533106
PrLuO3,62,3,20,-3.755852568,5.038,0.01299905,1929012
PrLuO3,62,3,20,-3.755369291,5.018,0.013482328,2068237
PrLuO3,167,3,10,-3.690110119,4.234,0.078741499,2609679
PrLuO3,74,3,10,-3.71192403,3.878,0.056927588,8303415
SmHoO3,62,3,20,-3.718818935,4.922,0.068764373,8531931
Sr2LuVO6,225,4,10,-3.125905655,1.717,0.079193365,8281937
Sr2NpTiO6,2,4,10,-3.33425532,2.281,0.065356361,9238935
Ba2NpZnO6,225,4,10,-2.765610695,2.094,0.0,9173978
K2SrOsO6,225,4,10,-1.917686589,1.061,0.0,6358183
NaPr2NbO6,14,4,20,-3.158419027,3.507,0.012530728,8437043
Rb2SrOsO6,225,4,10,-1.921433328,1.276,0.0,6448001
BaPaO3,62,3,20,-3.152517099,2.695,0.0,2066543
BaPaO3,167,3,10,-3.145976008,2.352,0.006541091,2599244
BaPaO3,74,3,10,-3.147016487,2.185,0.005500612,9174851
BaPaO3,221,3,5,-3.078630412,1.848,0.073886687,43133
BaPaO3,221,3,5,-3.08360005,1.847,0.068917049,996480
BaPaO3,12,3,10,-3.081845356,1.845,0.070671743,9239746
BaPaO3,45,3,10,-3.082005605,1.845,0.070511494,9240357
BaPaO3,87,3,10,-3.083485363,1.845,0.069031736,9238890
BaPaO3,127,3,10,-3.081960666,1.843,0.070556433,9238925
CeLuO3,62,3,20,-3.736180994,5.074,0.004825945,2067662
CeLuO3,167,3,10,-3.680774286,4.27,0.060232652,2600613
Cs2CaOsO6,225,4,10,-1.91151448,1.453,0.0,9215898
Cs2CaOsO6,225,4,10,-1.901318964,1.384,0.010195516,5442721
CsNbO3,99,3,5,-2.600507262,1.792,0.075273209,1951709
LiLa2NbO6,14,4,20,-3.273862071,3.344,0.018919762,9695114
NdTmO3,62,3,20,-3.742887723,4.989,0.037185176,8437576
SmDyO3,62,3,20,-3.699145588,4.89,0.076386305,8531925
SmYO3,62,3,20,-3.682415749,4.979,0.072196799,8437595
Sr2LiReO6,87,4,10,-2.564643676,1.893,0.017586715,1230319
Sr2LiReO6,225,4,10,-2.569202573,1.885,0.013027818,1230309
Sr2LiReO6,225,4,10,-2.569466716,1.693,0.012763675,5464279
Sr2LiTcO6,225,4,10,-2.398397116,1.135,0.009318242,5464294
Sr2PuNbO6,2,4,10,-3.236207892,1.718,0.0,9239371
Sr2TmVO6,14,4,20,-3.12568467,1.859,0.070687516,8208902
Sr2TmVO6,225,4,10,-3.107076932,1.712,0.089295254,8281895
Sr2ZrMnO6,225,4,10,-2.945947399,1.666,0.009508894,1229315
Ca2LuTaO6,87,4,10,-3.435359394,4.151,0.034807994,8276581
Ca2LuTaO6,11,4,20,-3.470167389,3.483,0.0,8531133
Ca2SmNbO6,14,4,20,-3.280661135,3.432,0.012096104,8991757
LuTlIn2Cl6,225,4,10,-1.596893376,2.773,0.051588191,8305161
NaSm2TaO6,14,4,20,-3.319724448,4.261,0.012974193,8435217
NaTl2RhCl6,225,4,10,-1.22813703,1.322,0.021132804,5459098
Sr2ErVO6,14,4,20,-3.114106681,1.99,0.072669826,8996456
Sr2ErVO6,225,4,10,-3.089984028,1.708,0.096792479,8281892
Sr2LuNbO6,14,4,20,-3.362276266,3.551,0.00274396,8434650
Sr2LuNbO6,14,4,20,-3.365020226,3.359,0.0,9695729
Sr2LuNbO6,225,4,10,-3.317190026,3.193,0.047830199,8216486
Sr2LuNbO6,34,4,20,-3.313369827,3.169,0.051650398,8434245
Sr2LuNbO6,12,4,10,-3.360886434,1.831,0.004133792,7765790
K2YReO6,225,4,10,-2.470390366,1.648,0.019015737,5464469
LiNd2TaO6,14,4,20,-3.332095257,4.275,0.01472051,8535870
LuTl2AgCl6,225,4,10,-1.623824374,3.292,0.007858388,8305153
NdErO3,62,3,20,-3.718311394,4.978,0.043214532,8437601
PrTmO3,62,3,20,-3.728887533,5.007,0.028734113,2069185
SmTbO3,62,3,20,-3.543845643,4.888,0.086803489,8433229
Ba2NpAlO6,225,4,10,-3.085380184,1.703,0.08048059,9175336
Ba2PuCdO6,225,4,10,-2.440160668,0.974,0.093518854,9173929
Ca2TmTaO6,14,4,20,-3.489067761,4.326,0.0,8993241
Sr2DyVO6,12,4,10,-3.088404691,1.978,0.08615069,9115716
Sr2TmNbO6,14,4,20,-3.351224082,3.555,0.0,8208899
Sr2TmNbO6,12,4,10,-3.346859083,3.34,0.004364999,7772960
Sr2TmNbO6,34,4,20,-3.291089715,3.111,0.060134367,1927374
Sr2TmNbO6,225,4,10,-3.296846457,3.102,0.054377625,8216446
TmTlIn2Cl6,225,4,10,-1.596180571,2.673,0.072341595,8306771
AcLuO3,62,3,20,-3.792952851,4.709,0.0,2065915
AcLuO3,167,3,10,-3.768931022,4.39,0.024021829,2520285
Ba2NpNbO6,12,4,10,-3.199328403,1.277,0.00362202,9236127
Ca2NdNbO6,12,4,10,-3.219275495,3.087,0.063476569,8869094
CaLa2TiO6,14,4,20,-3.534270634,3.115,0.031338265,8534872
CeTmO3,14,3,20,-3.707846698,5.098,0.018265459,9003272
CeTmO3,62,3,20,-3.711008375,5.086,0.015103782,2068031
CeTmO3,167,3,10,-3.647651619,4.232,0.078460538,2600770
CeTmO3,74,3,10,-3.673303376,3.683,0.052808781,8226789
ErTlIn2Cl6,225,4,10,-1.595625729,2.741,0.076724055,8307785
LaLuO3,14,3,20,-3.823397028,4.732,0.013689224,9004763
LaLuO3,167,3,10,-3.781663489,4.557,0.055422764,2605590
LaLuO3,62,3,20,-3.825681979,4.554,0.011404273,1927593
LaLuO3,74,3,10,-3.790364321,4.168,0.046721932,8303349
LaLuO3,74,3,10,-3.796497552,4.119,0.040588701,8227039
LiPr2TaO6,14,4,20,-3.31655373,4.274,0.008095959,8535845
LiTl2IrCl6,225,4,10,-1.151345086,1.413,0.046628552,5459408
NdHoO3,62,3,20,-3.696510515,5.15,0.052667902,8536243
PrErO3,62,3,20,-3.703758684,4.898,0.035627151,2070111
SmGdO3,62,3,20,-3.653498214,4.688,0.093330982,8531928
Sr2ErNbO6,14,4,20,-3.337696397,3.389,0.0,8434487
Sr2ErNbO6,148,4,10,-3.33090487,3.354,0.006791527,8436638
Sr2ErNbO6,12,4,10,-3.333900996,3.348,0.003795401,7731214
Sr2ErNbO6,225,4,10,-3.2791198,3.112,0.058576597,8216427
Sr2ErNbO6,34,4,20,-3.275420868,3.107,0.062275528,8434209
Ca2HoTaO6,14,4,20,-3.469037191,4.078,0.0,8535628
Ca2PrNbO6,14,4,20,-3.233013509,3.252,0.041869572,8991361
Ca2PrNbO6,12,4,10,-3.201079389,3.14,0.073803692,8869542
HoTlIn2Cl6,225,4,10,-1.594225245,2.671,0.077900933,8306848
ScTl2GaCl6,225,4,10,-1.601668229,2.518,0.037601086,5459513
Sr2HoNbO6,14,4,20,-3.330625294,3.503,0.001573261,9697565
Sr2HoNbO6,148,4,10,-3.321163759,3.39,0.011034796,8310785
Sr2HoNbO6,14,4,20,-3.332198555,3.379,0.0,8434417
Sr2HoNbO6,12,4,10,-3.324447376,3.338,0.007751179,7741690
Sr2HoNbO6,225,4,10,-3.26561997,3.116,0.066578585,8216389
Sr2HoNbO6,225,4,10,-3.264470082,3.073,0.067728473,9665407
Ba2PuCrO6,225,4,10,-2.875048376,1.97,0.067196893,9174042
Ca2CeNbO6,14,4,20,-3.208828532,3.227,0.055791205,8997633
CeErO3,62,3,20,-3.685997142,4.972,0.022514568,2068419
CeErO3,14,3,20,-3.683003842,4.964,0.025507869,9003298
CeErO3,167,3,10,-3.619118197,4.043,0.089393513,2600502
LiTl2AsCl6,225,4,10,-1.244164545,3.12,0.037729469,6406058
LiUO3,167,3,10,-3.146143459,3.281,0.000203768,2606151
LiUO3,62,3,20,-3.112719474,3.085,0.033627754,2005506
LiUO3,62,3,20,-3.047160676,2.256,0.099186551,2001630
NdDyO3,62,3,20,-3.677485452,4.954,0.057744929,8531916
NdYO3,62,3,20,-3.659953334,4.981,0.054357701,8437585
PrHoO3,62,3,20,-3.682300528,5.009,0.04505207,8437619
Sr2DyNbO6,148,4,10,-3.310363601,3.389,0.010704257,8310779
Sr2DyNbO6,14,4,20,-3.321067858,3.381,0.0,8435253
Sr2DyNbO6,12,4,10,-3.314184048,3.353,0.00688381,7774802
Sr2DyNbO6,14,4,20,-3.320780696,3.344,0.000287162,9699489
Sr2DyNbO6,225,4,10,-3.250870132,3.114,0.070197726,8216336
Sr2DyNbO6,34,4,20,-3.247264451,3.103,0.073803408,8434206
Sr2YNbO6,14,4,20,-3.30986735,3.395,0.0,1928036
YTlIn2Cl6,225,4,10,-1.588915635,2.845,0.082553472,8305457
Ba2LaFeO6,225,4,10,-2.562112302,0.693,0.044337621,8306903
Ba2UMnO6,225,4,10,-3.017103868,2.244,0.010097511,180136
Ba2UMnO6,2,4,10,-3.027201379,1.472,0.0,9239758
NaNd2TaO6,14,4,20,-3.29581342,4.194,0.004487991,8435211
PmGdO3,156,3,5,-3.68815002,4.538,0.046482273,9349514
Sr2TbNbO6,14,4,20,-3.244601649,3.413,0.0,4796373
Sr2TbNbO6,12,4,10,-3.236688631,3.237,0.007913018,8288078
Sr2TbNbO6,34,4,20,-3.165496963,3.121,0.079104686,8434248
Sr2TbNbO6,225,4,10,-3.165299133,3.11,0.079302516,8242334
TbTlIn2Cl6,225,4,10,-1.523276277,2.673,0.081793023,8305943
YTl2AgCl6,225,4,10,-1.617374355,3.134,0.015925399,6444347
AcTmO3,62,3,20,-3.771803463,4.565,0.0,2005881
AcTmO3,167,3,10,-3.73821129,4.244,0.033592173,2519367
Ba2YbCrO6,225,4,10,-2.600847863,0.761,0.080792509,8228207
Ca2GdTaO6,87,4,10,-3.346109256,3.842,0.067341107,8276578
Ca2LaNbO6,14,4,20,-3.265595264,3.287,0.039688136,8991263
Ca2LaNbO6,12,4,10,-3.233233567,3.007,0.072049833,8869518
CeHoO3,62,3,20,-3.668951537,4.92,0.028306158,2069530
CeHoO3,167,3,10,-3.598365919,4.035,0.098891777,2600966
LaTmO3,62,3,20,-3.800316889,4.59,0.021874583,2068139
LaTmO3,167,3,10,-3.751081031,4.572,0.071110441,2605686
LaTmO3,62,3,20,-3.801076465,4.558,0.021115007,1928399
LaTmO3,74,3,10,-3.767837103,4.235,0.054354369,8708364
LiTl2MoCl6,225,4,10,-1.324267431,1.373,0.041468927,6444031
NdTbO3,62,3,20,-3.524190603,4.933,0.066157015,8432678
PrDyO3,62,3,20,-3.662642867,4.961,0.051611898,8537035
PrYO3,62,3,20,-3.647077991,4.822,0.046848316,8437588
ScTl2InCl6,225,4,10,-1.60484932,2.241,0.037068821,6406046
Sr2GdNbO6,14,4,20,-3.298540307,3.475,0.000699401,9697754
Sr2GdNbO6,14,4,20,-3.299239709,3.355,0.0,8434413
Sr2GdNbO6,148,4,10,-3.286806534,3.34,0.012433174,8286452
Sr2GdNbO6,12,4,10,-3.289788632,3.331,0.009451076,8287971
Sr2GdNbO6,225,4,10,-3.212613885,3.099,0.086625823,8217590
NaPr2TaO6,14,4,20,-3.281551587,4.164,0.0,8995343
NaTl2IrCl6,225,4,10,-1.17456768,1.564,0.029580755,5459078
Sr2EuNbO6,34,4,20,-2.941611506,0.614,0.08577429,8434212
AcErO3,62,3,20,-3.747751334,4.544,0.0,2005372
AcErO3,167,3,10,-3.710038031,4.091,0.037713303,2518946
Ba2LuVO6,12,4,10,-3.113866763,1.711,0.065091465,8311853
Ba2LuVO6,225,4,10,-3.113234338,1.685,0.06572389,8204318
Ba2NpTiO6,12,4,10,-3.317532824,1.884,0.041284803,9236505
CeDyO3,62,3,20,-3.64975264,5.054,0.035453641,2070029
CeYO3,62,3,20,-3.628449377,4.918,0.035837559,8437592
CeYO3,74,3,10,-3.588951098,3.807,0.075335837,8702593
LaErO3,62,3,20,-3.776115643,4.586,0.028475381,2068405
LaErO3,167,3,10,-3.723603658,4.568,0.080987367,2605516
LaErO3,14,3,20,-3.77253336,4.554,0.032057664,9003297
LaErO3,62,3,20,-3.776449522,4.502,0.028141502,1927099
LiLa2TaO6,2,4,20,-3.389171434,4.105,0.014661654,4797823
LiLa2TaO6,14,4,20,-3.390966532,4.075,0.012866556,9697703
LiLa2TaO6,14,4,20,-3.390168374,3.952,0.013664713,4797816
LiLa2TaO6,14,4,20,-3.390174327,3.937,0.013658761,4797828
LiNpO3,62,3,20,-2.861231668,2.003,0.091745151,2068311
LiNpO3,167,3,10,-2.881896552,1.647,0.071080267,2605873
NdGdO3,62,3,20,-3.632669684,4.73,0.073857998,8531920
PrTbO3,62,3,20,-3.51311212,4.946,0.05505608,8537087
Sr2PuTaO6,12,4,10,-3.355665468,2.105,0.001749741,9236563
SrEu2NpO6,12,4,10,-3.256073639,3.103,0.0,9236498
YTl2CuCl6,225,4,10,-1.584845705,2.045,0.041284014,6444696
LiIn2GaCl6,225,4,10,-1.311913887,2.128,0.08777542,6357677
NaCe2TaO6,14,4,20,-3.262269927,4.302,0.0,8995202
NaTl2AsCl6,225,4,10,-1.250302212,3.265,0.037766599,6313626
SmTlIn2Cl6,225,4,10,-1.573415241,2.631,0.091711089,8306691
Sr2LuTaO6,14,4,20,-3.486732497,4.144,0.0,8434781
Sr2LuTaO6,225,4,10,-3.441781273,3.598,0.044951224,8228570
Sr2SmNbO6,14,4,20,-3.264116291,3.506,0.0,1927373
Sr2SmNbO6,14,4,20,-3.263086784,3.458,0.001029506,9700099
Sr2SmNbO6,148,4,10,-3.251863764,3.44,0.012252526,8286470
Sr2SmNbO6,12,4,10,-3.254584943,3.264,0.009531347,8288075
Sr2SmNbO6,34,4,20,-3.179353458,3.106,0.084762832,8533924
Sr2SmNbO6,225,4,10,-3.167877985,3.023,0.096238305,8216299
AcHoO3,62,3,20,-3.730655886,4.552,0.0,2065675
AcHoO3,167,3,10,-3.690355326,3.929,0.04030056,2519066
Ba2LiReO6,225,4,10,-2.565739832,2.104,0.004150017,5466124
Ba2LiReO6,225,4,10,-2.567413878,1.909,0.002475971,180727
Ba2LiTcO6,225,4,10,-2.390074639,1.149,0.009673958,5466114
Ba2PuNbO6,2,4,10,-3.215307021,1.132,0.0,9239437
Ba2TmVO6,12,4,10,-3.102578217,1.804,0.067223877,8287866
Ba2TmVO6,148,4,10,-3.102478395,1.804,0.067323699,8286409
Ba2TmVO6,225,4,10,-3.102442547,1.804,0.067359547,8204305
Ba2UTaO6,2,4,10,-3.253981655,0.88,0.05106239,9238575
CaZrO3,62,3,20,-3.515533961,4.09,0.001510742,1927229
CaZrO3,62,3,20,-3.517044703,4.083,0.0,2006027
CaZrO3,62,3,20,-3.516744371,4.072,0.000300332,9700561
CaZrO3,167,3,10,-3.483642516,3.925,0.033402188,2600088
CaZrO3,140,3,10,-3.439440661,3.84,0.077604042,8219901
CaZrO3,74,3,10,-3.488959027,3.715,0.028085676,8702026
CaZrO3,74,3,10,-3.488936016,3.715,0.028108687,8708305
CaZrO3,45,3,10,-3.441129808,3.623,0.075914895,8276776
CaZrO3,139,3,20,-3.458911413,3.448,0.05813329,8530927
CaZrO3,127,3,10,-3.432866717,3.224,0.084177986,8231203
KTl2RhCl6,225,4,10,-1.231844646,1.797,0.035641241,5440766
La2TbTmO6,148,4,10,-3.637360202,4.418,0.091936951,8309128
LaHoO3,62,3,20,-3.759259503,4.546,0.034077507,2072567
LaHoO3,62,3,20,-3.759842884,4.493,0.033494125,9694484
LaHoO3,167,3,10,-3.707381038,4.424,0.085955971,2605527
MnTlCl3,12,3,10,-1.284132034,1.255,0.011799247,8256088
MnTlCl3,62,3,20,-1.272076747,1.253,0.023854534,9695087
MnTlCl3,123,3,5,-1.267143933,1.193,0.028787348,8266646
MnTlCl3,221,3,5,-1.266554145,1.193,0.029377136,8269190
MnTlCl3,140,3,10,-1.269419656,1.177,0.026511625,8290660
MnTlCl3,221,3,5,-1.267298539,1.115,0.028632742,9614929
PrGdO3,62,3,20,-3.619908454,4.908,0.06443981,8538725
RbTl2RhCl6,225,4,10,-1.21381888,1.76,0.05797514,6445355
SrUO3,62,3,20,-3.486784095,2.645,0.0,2005401
Ba2ErVO6,225,4,10,-3.090995509,1.799,0.070581333,8204299
Ba2ErVO6,12,4,10,-3.090916974,1.692,0.070659868,8287831
Ba2ErVO6,148,4,10,-3.091046532,1.676,0.07053031,8310300
Ba2LuNbO6,225,4,10,-3.342686339,3.13,0.002441067,180980
Ba2LuNbO6,12,4,10,-3.343034641,3.112,0.002092765,8231453
Ba2LuNbO6,2,4,10,-3.345094478,3.099,3.29e-05,8304121
Ba2ZrTiO6,166,4,10,-3.378816629,2.432,0.00467029,9660894
NaTl2MoCl6,225,4,10,-1.338031709,1.607,0.033879445,6406888
PmSmO3,156,3,5,-3.65120103,4.348,0.037632802,9349413
Sr2TmTaO6,14,4,20,-3.473582449,3.99,0.0,1927819
Sr2TmTaO6,12,4,10,-3.468850007,3.966,0.004732442,8312096
Sr2TmTaO6,148,4,10,-3.466775577,3.953,0.006806872,8310640
Sr2TmTaO6,34,4,20,-3.422401883,3.615,0.051180566,8208716
Sr2TmTaO6,225,4,10,-3.421280979,3.613,0.05230147,8228616
AcDyO3,62,3,20,-3.712433632,4.542,0.002464982,2067285
AcDyO3,167,3,10,-3.6681339,3.93,0.046764714,2518920
AcYO3,62,3,20,-3.692702933,4.608,0.001276336,2067448
AcYO3,167,3,10,-3.64741627,4.038,0.046562998,2519376
Ba2HoVO6,225,4,10,-3.082791802,1.803,0.073594301,8204296
Ba2HoVO6,12,4,10,-3.082136439,1.801,0.074249664,8287846
Ba2HoVO6,148,4,10,-3.082663781,1.8,0.073722322,8310336
Ba2HoVO6,2,4,10,-3.081988669,1.767,0.074397434,9136722
Ba2NpTaO6,2,4,10,-3.316129912,1.642,0.0,9245254
Ba2ScTaO6,148,4,10,-3.431268423,3.316,0.000692606,8230333
KPaO3,221,3,5,-2.946896001,4.236,0.0,970391
KPaO3,63,3,20,-2.945430144,4.172,0.001465857,9605622
KPaO3,62,3,20,-2.946376731,4.168,0.00051927,2004852
KPaO3,99,3,5,-2.943522551,4.166,0.00337345,1950050
KPaO3,167,3,10,-2.946492902,4.162,0.000403099,2605068
KTaO3,38,3,5,-2.920851487,2.498,0.0,7913036
KTaO3,221,3,5,-2.918735763,2.362,0.002115724,42999
KTaO3,221,3,5,-2.918735763,2.362,0.002115724,1902120
KTaO3,99,3,5,-2.919903113,2.356,0.000948374,1950046
KTaO3,127,3,10,-2.91882082,2.352,0.002030667,8231308
KTaO3,63,3,20,-2.918867226,2.332,0.00198426,8533887
KTaO3,62,3,20,-2.920353003,2.329,0.000498483,2005825
KTaO3,167,3,10,-2.920413475,2.324,0.000438012,2605209
KTaO3,161,3,10,-2.919100247,2.285,0.00175124,7728872
KTaO3,221,3,5,-2.920563457,2.221,0.00028803,9614396
KTaO3,221,3,5,-2.920365589,2.192,0.000485898,994789
LaDyO3,62,3,20,-3.738755262,4.585,0.042530334,8437604
LaDyO3,167,3,10,-3.689212933,4.509,0.092072663,8878737
LaYO3,62,3,20,-3.720943491,4.601,0.039422759,1928388
LaYO3,167,3,10,-3.662250839,4.385,0.098115411,8230958
RbPaO3,167,3,10,-2.925629387,3.995,0.001480592,2610538
RbPaO3,62,3,20,-2.927109978,3.98,0.0,2012568
RbPaO3,221,3,5,-2.926845864,3.979,0.000264115,993978
RbTaO3,63,3,20,-2.818947049,2.356,0.053371223,8533901
RbTaO3,38,3,5,-2.821698646,2.26,0.050619627,8267667
RbTaO3,221,3,5,-2.820481794,2.238,0.051836479,996977
RbTaO3,99,3,5,-2.824089854,2.228,0.048228419,1951199
RbTaO3,167,3,10,-2.820903808,2.216,0.051414465,2610608
RbTaO3,127,3,10,-2.818923118,2.19,0.053395155,8231322
RbTaO3,62,3,20,-2.820780954,2.186,0.051537318,2005315
Sr2ErTaO6,14,4,20,-3.459052645,4.132,0.0,8434490
Sr2ErTaO6,12,4,10,-3.456268263,4.081,0.002784383,7747240
Sr2ErTaO6,148,4,10,-3.454150225,3.95,0.00490242,8310618
Sr2ErTaO6,225,4,10,-3.403409385,3.778,0.05564326,8228595
Sr2NdNbO6,14,4,20,-3.233135691,3.368,0.0,8990280
Sr2NdNbO6,34,4,20,-3.14461231,3.242,0.088523381,8533917
Sr2NdNbO6,12,4,10,-3.221969468,3.217,0.011166223,8219035
Sr2NdNbO6,2,4,10,-3.219850305,3.215,0.013285386,8280241
Sr2ScUO6,12,4,10,-3.499536201,4.023,0.0,9236388
Sr2ScUO6,2,4,10,-3.499055115,4.022,0.000481086,9239448
Ba2DyVO6,225,4,10,-3.073613801,1.673,0.076774257,8204293
Ba2DyVO6,12,4,10,-3.07364594,1.671,0.076742118,8287810
Ba2TmNbO6,2,4,10,-3.332409139,3.111,0.0,8280204
Ba2TmNbO6,14,4,20,-3.330994136,3.094,0.001415003,8534522
Ba2TmNbO6,12,4,10,-3.330864649,3.079,0.00154449,8219026
Ba2TmNbO6,225,4,10,-3.329724174,2.952,0.002684965,180851
NaLa2TaO6,14,4,20,-3.354586644,4.124,0.002732088,1927968
Sr2HoTaO6,14,4,20,-3.45209218,4.099,0.0,9695496
Sr2HoTaO6,14,4,20,-3.448126565,4.074,0.003965615,8435508
Sr2HoTaO6,148,4,10,-3.444062698,4.063,0.008029482,8310625
Sr2HoTaO6,12,4,10,-3.446763109,3.918,0.005329071,7747154
Sr2HoTaO6,225,4,10,-3.393695024,3.764,0.058397156,8220135
Sr2PrNbO6,12,4,10,-3.203168339,3.255,0.011511648,8219126
Sr2PrNbO6,14,4,20,-3.214679987,3.254,0.0,8991277
Sr2PrNbO6,34,4,20,-3.124683462,2.987,0.089996525,8533920
Ba2EuCrO6,225,4,10,-2.563209863,0.778,0.096042845,8277369
Ba2EuCrO6,225,4,10,-2.563562959,0.775,0.095689749,8228076
AcTbO3,62,3,20,-3.561024161,4.382,0.008991692,2067699
AcTbO3,167,3,10,-3.513002971,3.917,0.057012882,2519317
Ba2ErNbO6,2,4,10,-3.319774549,3.236,0.000967152,8280185
Ba2ErNbO6,14,4,20,-3.31856715,3.077,0.002174551,8534536
Ba2ErNbO6,225,4,10,-3.316898108,3.069,0.003843593,181380
Ba2ErNbO6,225,4,10,-3.316831876,3.025,0.003909825,9661409
Ba2TbVO6,12,4,10,-2.996978863,1.798,0.081361633,8275816
Ba2TbVO6,225,4,10,-2.997818102,1.798,0.080522394,8258940
Ba2TbVO6,2,4,10,-2.99644979,1.764,0.081890706,9137643
KPbCl3,62,3,20,-1.719223291,2.933,0.000289873,8533167
KPbCl3,140,3,10,-1.688820609,2.661,0.030692555,8313643
KPbCl3,221,3,5,-1.640376122,2.18,0.079137042,7816632
KPbCl3,65,3,5,-1.639392228,2.148,0.080120936,8266961
LaTbO3,62,3,20,-3.585703023,4.541,0.05069981,8437579
NaIn2GaCl6,225,4,10,-1.323443874,2.56,0.082420229,5456808
NaUO3,167,3,10,-3.100591452,3.349,0.006941983,2607474
NaUO3,99,3,5,-3.0542889,3.333,0.053244535,1952387
NaUO3,62,3,20,-3.104084141,3.254,0.003449295,2002765
NaUO3,62,3,20,-3.107533435,3.202,0.0,1927173
NaUO3,221,3,5,-3.05104289,3.151,0.056490545,995501
NaUO3,62,3,20,-3.106089784,3.095,0.001443651,1939492
NdSmO3,62,3,20,-3.565053645,4.584,0.095675577,8536246
RbPbCl3,221,3,5,-1.686750007,2.233,0.032676213,7823176
Sr2CeNbO6,14,4,20,-3.192395412,3.194,0.000829374,8434407
Sr2CeNbO6,12,4,10,-3.18241932,3.192,0.010805466,8287953
Sr2CeNbO6,34,4,20,-3.106633462,3.045,0.086591324,8533936
Sr2DyTaO6,14,4,20,-3.441171938,4.137,0.0,8434772
Sr2DyTaO6,148,4,10,-3.43341914,4.1,0.007752798,8310614
Sr2DyTaO6,12,4,10,-3.43637341,3.928,0.004798528,7781504
Sr2DyTaO6,225,4,10,-3.375473535,3.618,0.065698403,8228592
Sr2YTaO6,14,4,20,-3.430927918,4.107,0.0,1928192
Sr2YTaO6,148,4,10,-3.422435887,4.093,0.008492031,8310648
SrNpO3,62,3,20,-3.418018997,2.6,0.011619056,2069150
SrNpO3,74,3,10,-3.396459235,2.556,0.033178817,9238900
SrNpO3,12,3,10,-3.35247765,2.543,0.077160402,9242691
Ba2GdVO6,12,4,10,-3.051188589,1.804,0.084909764,8275810
Ba2GdVO6,225,4,10,-3.051255361,1.797,0.084842992,8204287
Ba2HoNbO6,2,4,10,-3.309080461,3.233,0.002732831,8280195
Ba2HoNbO6,12,4,10,-3.31165756,3.216,0.000155732,8219020
Ba2HoNbO6,14,4,20,-3.30944124,3.215,0.002372052,8534540
Ba2HoNbO6,225,4,10,-3.30710077,3.055,0.004712522,180717
Ba2NaReO6,225,4,10,-2.524628368,2.043,0.007354431,180643
Ba2NaTcO6,225,4,10,-2.346656937,1.264,0.008896841,5465599
Ba2PuMnO6,225,4,10,-2.825728903,1.184,0.017308159,9175205
Ba2SmCrO6,148,4,10,-2.765675334,0.866,0.088290035,8436594
Sr2TbTaO6,14,4,20,-3.364368891,4.12,0.0,8434784
Sr2TbTaO6,12,4,10,-3.359338816,3.905,0.005030075,7746728
Sr2TbTaO6,225,4,10,-3.293651304,3.614,0.070717587,8242203
AcGdO3,62,3,20,-3.670146353,4.335,0.016049564,2068193
AcGdO3,167,3,10,-3.618252687,3.901,0.06794323,2519027
Ba2DyNbO6,2,4,10,-3.299771079,3.229,0.002416609,8280175
Ba2DyNbO6,14,4,20,-3.301898794,3.215,0.000288894,8534531
Ba2DyNbO6,225,4,10,-3.296279489,3.073,0.005908199,180812
Ba2PuTiO6,2,4,10,-3.276637858,2.547,0.019574031,9239799
Ba2PuTiO6,139,4,10,-3.276654865,2.357,0.019557024,9235982
Ba2PuTiO6,12,4,10,-3.278260258,2.35,0.017951631,9240650
Ba2YNbO6,148,4,10,-3.291279219,3.356,0.0,8218320
Ba2YNbO6,87,4,10,-3.288332115,3.176,0.002947104,4751060
Ba2YNbO6,225,4,10,-3.283495111,3.175,0.007784108,5465134
Ba2YNbO6,225,4,10,-3.28500442,2.99,0.006274799,181002
